產品線,子產品/平台,網頁/工具,檔案,對應公開URL或路由,公開crawl狀態,資料來源URL,官方來源數,法源/引用筆數,待補常數來源筆數,待修正引用筆數,查證狀態,備註
民眾版,勞動權益計算平台,加班費逐筆結算｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/overtime-detail.html,https://labor.choulegal.com/overtime-detail.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=2; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=23; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=24; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=30; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=32; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=32-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=36; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=37; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=38; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=39; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=40; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=72; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=79,13,62,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,勞動權益計算平台,加班費計算機｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/overtime.html,https://labor.choulegal.com/overtime.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=24; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=32; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=36; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=39; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=79,5,54,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,勞動權益計算平台,勞基法違規罰鍰速查｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/penalty-lookup.html,https://labor.choulegal.com/penalty-lookup.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=210; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=80; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=13; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=17; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=21; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=22; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=24; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=3; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=30; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=32; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=32-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=37; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=38; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=39; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=49; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=50; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=72; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=74; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=75; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=77; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=78; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=79; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=79-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=80; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=80-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=81; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=82; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030014&flno=11; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=12,29,96,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,勞動權益計算平台,勞動權益受損自救指南 — 遇到這些情況怎麼辦｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/self-help.html,https://labor.choulegal.com/self-help.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=11; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=17; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=22; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=24; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=38; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=59; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=12; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0050001&flno=72,9,20,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,勞動權益計算平台,資遣費計算機｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/severance.html,https://labor.choulegal.com/severance.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=11; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=12; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=16; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=17; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=19; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=20; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=33; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=68; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=78; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=8; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=12,11,62,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,勞動權益計算平台,薪資認定分析器｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/wage-analysis.html,https://labor.choulegal.com/wage-analysis.html,200,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSV%2c100%2c%e5%8f%b0%e4%b8%8a%2c801%2c20110526&ot=in; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=10; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=16; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=17; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=2; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=21; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=22; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=26; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=55; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=59; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=79,12,66,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,勞動權益計算平台,工時合規檢查｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/work-hours.html,https://labor.choulegal.com/work-hours.html,200,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSV%2c102%2c%e5%8f%b0%e4%b8%8a%2c1660%2c20130904&ot=in; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=24; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=30; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=30-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=32; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=34; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=36; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=37; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=39; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=40; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=74; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=79; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=80-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=81; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=84-1,15,138,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,勞動權益計算平台,不當解雇分析｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/wrongful-dismissal.html,https://labor.choulegal.com/wrongful-dismissal.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=126; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=11; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=12; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=13; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=16; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=17; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=9; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=12,9,74,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,租賃權益計算平台,周全帳號與資料｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/account.html,https://rental.choulegal.com/account.html,未在公開 crawl 清單,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
民眾版,租賃權益計算平台,租約違法條款體檢（這些條款其實無效）｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/contract-clause-check.html,https://rental.choulegal.com/contract-clause-check.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060001&flno=56-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060001&flno=99; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=J0170001&flno=17,3,6,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,租賃權益計算平台,漏水／壁癌／凶宅未告知，房客能主張什麼？｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/defect.html,https://rental.choulegal.com/defect.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=423; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=424; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=429; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=435; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=92,5,42,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,租賃權益計算平台,押金上限與退租返還試算（土地法 §99／租賃專法 §7）｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/deposit-cap.html,https://rental.choulegal.com/deposit-cap.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060001&flno=99; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060125&flno=7,2,20,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,租賃權益計算平台,退租押金扣抵界線檢查（押金被亂扣？）｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/deposit-deduction.html,https://rental.choulegal.com/deposit-deduction.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=432; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060001&flno=99; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060125&flno=7,3,18,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,租賃權益計算平台,租屋爭議該走哪條路？（調解/小額訴訟/支付命令）｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/dispute-router.html,https://rental.choulegal.com/dispute-router.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=436-8; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=508; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0010001&flno=436-8; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0010001&flno=508,4,12,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,租賃權益計算平台,提前解約違約金試算（定型化契約／租賃專法 §11）｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/early-termination.html,https://rental.choulegal.com/early-termination.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060125&flno=11,1,26,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,租賃權益計算平台,房東超收電費退費試算（電費新制）｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/electricity-overcharge.html,https://rental.choulegal.com/electricity-overcharge.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=J0170001&flno=56-1,1,2,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,租賃權益計算平台,租屋存證信函範本產生器 — 押金催告／修繕／終止／拒絕搬遷｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/evidence-letter.html,https://rental.choulegal.com/evidence-letter.html,200,不適用（未偵測到需查證法源）,0,0,0,0,已查證,公開頁已掃描，未偵測需引用官方法源的法條、裁判或法律常數。
民眾版,租賃權益計算平台,入住／退租點交存證清單（押金自保）｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/handover-checklist.html,https://rental.choulegal.com/handover-checklist.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=432; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060001&flno=99; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060125&flno=7,3,10,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,租賃權益計算平台,租屋糾紛求助與申訴管道 — 該找誰｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/help-channels.html,https://rental.choulegal.com/help-channels.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=304; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=306; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060125&flno=14,3,6,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,租賃權益計算平台,租到違章建築（頂加／隔間套房）房客怎麼辦｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/illegal-structure.html,https://rental.choulegal.com/illegal-structure.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=225; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=226; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=266; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=421; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=423; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=92,6,52,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,租賃權益計算平台,RentalPro｜租屋事件包與權益工具,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/index.html,https://rental.choulegal.com/,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=225; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=266; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=421; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=423; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=424; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=425; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=429; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=430; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=432; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=435; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=443; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=444; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=304; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=306; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=315-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060001&flno=100; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060001&flno=431; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060001&flno=97; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060001&flno=99; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060125&flno=10; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060125&flno=11; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060125&flno=429; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060125&flno=430; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060125&flno=431; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060125&flno=7; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060125&flno=99; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340003&flno=17,27,50,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,租賃權益計算平台,房東能否合法收回房屋判斷（土地法 §100／租賃專法 §10）｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/landlord-recovery.html,https://rental.choulegal.com/landlord-recovery.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=100; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=443; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060001&flno=100; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060125&flno=10,4,34,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,租賃權益計算平台,登入周全帳號｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/login.html,https://rental.choulegal.com/login.html,未在公開 crawl 清單,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
民眾版,租賃權益計算平台,房東擅自進入／裝監視器／騷擾怎麼辦｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/quiet-enjoyment.html,https://rental.choulegal.com/quiet-enjoyment.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=315-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=423; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=306; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=315-1,4,24,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,租賃權益計算平台,租金爭議與租期內漲租檢核｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/rent-cap.html,https://rental.choulegal.com/rent-cap.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060001&flno=97,1,22,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,租賃權益計算平台,房東中途漲租合法嗎？（租期內可以漲租嗎）｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/rent-increase.html,https://rental.choulegal.com/rent-increase.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=421,1,2,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,租賃權益計算平台,修繕義務與自費求償試算（民法 §429／§430／§431）｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/repair-cost.html,https://rental.choulegal.com/repair-cost.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=429; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=430; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=431; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060125&flno=11,4,40,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,租賃權益計算平台,房子被賣掉／被法拍，租約還算數嗎？（買賣不破租賃）｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/sale-foreclosure.html,https://rental.choulegal.com/sale-foreclosure.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=425,1,14,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,租賃權益計算平台,轉租／二房東合法嗎？（民法443）｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/sublease.html,https://rental.choulegal.com/sublease.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=443; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=444,2,24,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,租賃權益計算平台,房租報稅扣除試算 + 設籍補貼權利｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/tax-residence-subsidy.html,https://rental.choulegal.com/tax-residence-subsidy.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340003&flno=17; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=J0170001&flno=17,2,16,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,租賃權益計算平台,房東斷水斷電／換鎖逼遷怎麼辦（這是違法的）｜RentalPro,/Users/chouchunyeh/Desktop/choulegal/apps/rentalpro/utility-cutoff.html,https://rental.choulegal.com/utility-cutoff.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=423; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=304,2,20,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,周全主站,關於 — 周全 ChouLegal,/Users/chouchunyeh/Desktop/周全法律科技-ChouLegal/choulegal-site/about.html,https://choulegal.com/about.html,200,不適用（未偵測到需查證法源）,0,0,0,0,已查證,公開頁已掃描，未偵測需引用官方法源的法條、裁判或法律常數。
民眾版,周全主站,法律教育平台 — 法律科普、國考與轉學考資料庫,/Users/chouchunyeh/Desktop/周全法律科技-ChouLegal/choulegal-site/education.html,https://choulegal.com/education.html,200,不適用（未偵測到需查證法源）,0,0,0,0,已查證,公開頁已掃描，未偵測需引用官方法源的法條、裁判或法律常數。
民眾版,周全主站,周全 ChouLegal — 免費法律工具與企業合規服務,/Users/chouchunyeh/Desktop/周全法律科技-ChouLegal/choulegal-site/index.html,https://choulegal.com/,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=12,1,8,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,周全主站,為什麼做這件事 — 周全 ChouLegal,/Users/chouchunyeh/Desktop/周全法律科技-ChouLegal/choulegal-site/manifesto.html,https://choulegal.com/manifesto.html,200,不適用（未偵測到需查證法源）,0,0,0,0,已查證,公開頁已掃描，未偵測需引用官方法源的法條、裁判或法律常數。
民眾版,周全主站,方案 — 周全 ChouLegal,/Users/chouchunyeh/Desktop/周全法律科技-ChouLegal/choulegal-site/pricing.html,https://choulegal.com/pricing.html,200,不適用（未偵測到需查證法源）,0,0,0,0,已查證,公開頁已掃描，未偵測需引用官方法源的法條、裁判或法律常數。
民眾版,周全主站,周全專業版 — 企業合規、爭議處理與判決整理,/Users/chouchunyeh/Desktop/周全法律科技-ChouLegal/choulegal-site/professional.html,https://choulegal.com/professional.html,200,不適用（未偵測到需查證法源）,0,0,0,0,已查證,公開頁已掃描，未偵測需引用官方法源的法條、裁判或法律常數。
民眾版,周全主站,如何駕馭高自主 AI 模型 — 周全 · 成大簡報,/Users/chouchunyeh/Desktop/周全法律科技-ChouLegal/choulegal-site/slides/high-autonomy-models.html,https://choulegal.com/slides/high-autonomy-models.html,未在公開 crawl 清單,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
民眾版,周全主站,成大簡報 · 周全 ChouLegal,/Users/chouchunyeh/Desktop/周全法律科技-ChouLegal/choulegal-site/slides/ncku.html,https://choulegal.com/slides/ncku.html,未在公開 crawl 清單,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
民眾版,周全主站,AI 實作與學習程式設計的互依互生 — 成大簡報,/Users/chouchunyeh/Desktop/周全法律科技-ChouLegal/choulegal-site/slides/python-ai-talk.html,https://choulegal.com/slides/python-ai-talk.html,未在公開 crawl 清單,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
民眾版,民眾入口,周全 AI 已搬遷｜ChouLegal,/Users/chouchunyeh/Desktop/周全法律科技-ChouLegal/people-choulegal/ai-triage.html,https://people.choulegal.com/ai-triage.html,200,不適用（未偵測到需查證法源）,0,0,0,0,已查證,公開頁已掃描，未偵測需引用官方法源的法條、裁判或法律常數。
